SNo,ObservationDate,State,Country,Last Update
3312,3/4/2020,,Czech Republic,2020-03-04T19:33:03
3313,3/4/2020,,Qatar,2020-03-04T00:03:15
3314,3/4/2020,"Snohomish County, WA",US,2020-03-04T19:53:02
3315,3/4/2020,"Los Angeles, CA",US,2020-03-04T18:13:18
3316,3/4/2020,,Belarus,2020-03-04T12:43:03
3317,3/4/2020,,Finland,2020-03-01T23:23:02
3318,3/4/2020,,Ireland,2020-03-04T21:13:07
3319,3/4/2020,South Australia,Australia,2020-03-04T21:03:07
3320,3/4/2020,,Mexico,2020-03-03T10:03:04
3321,3/4/2020,,Pakistan,2020-03-03T04:33:03
3322,3/4/2020,,Portugal,2020-03-04T12:43:03
3323,3/4/2020,,Brazil,2020-03-04T20:33:02
3324,3/4/2020,,Romania,2020-03-04T00:53:02
3325,3/4/2020,,Senegal,2020-03-04T20:43:02
3326,3/4/2020,"Cook County, IL",US,2020-03-02T20:33:02
3327,3/4/2020,,Azerbaijan,2020-03-01T02:43:03
3328,3/4/2020,,Georgia,2020-03-01T15:43:03
3329,3/4/2020,,New Zealand,2020-03-04T20:13:11
3330,3/4/2020,,Philippines,2020-02-12T07:43:02
3331,3/4/2020,,Russia,2020-03-02T21:23:04
3332,3/4/2020,,Saint Barthelemy,2020-03-04T02:43:03
3333,3/4/2020,"Orange County, CA",US,2020-03-04T02:13:11
3334,3/4/2020,Western Australia,Australia,2020-03-01T02:43:03
3335,3/4/2020,,Egypt,2020-03-01T23:33:03
3336,3/4/2020,,Estonia,2020-03-03T23:53:03
3337,3/4/2020,,Hungary,2020-03-04T19:33:03
3338,3/4/2020,,Indonesia,2020-03-02T18:03:04
3339,3/4/2020,"Fulton County, GA",US,2020-03-03T03:33:02
3340,3/4/2020,"Grafton County, NH",US,2020-03-03T23:33:03
3341,3/4/2020,"Hillsborough, FL",US,2020-03-03T18:33:02
3342,3/4/2020,"Placer County, CA",US,2020-03-04T19:53:02
3343,3/4/2020,"Providence, RI",US,2020-03-02T03:43:02
3344,3/4/2020,"Sacramento County, CA",US,2020-02-27T20:33:02
3345,3/4/2020,"San Benito, CA",US,2020-02-03T03:53:02
3346,3/4/2020,"San Diego County, CA",US,2020-02-21T05:43:02
3347,3/4/2020,"San Mateo, CA",US,2020-03-03T00:43:02
3348,3/4/2020,"Washington County, OR",US,2020-03-03T03:03:02
3349,3/4/2020,,Afghanistan,2020-02-24T23:33:02
3350,3/4/2020,,Andorra,2020-03-02T20:23:16
3351,3/4/2020,,Argentina,2020-03-04T01:33:07
3352,3/4/2020,,Armenia,2020-03-01T19:53:02
3353,3/4/2020,Northern Territory,Australia,2020-03-04T19:43:02
3354,3/4/2020,Tasmania,Australia,2020-03-02T20:53:02
3355,3/4/2020,,Cambodia,2020-02-12T07:43:02
3356,3/4/2020," Montreal, QC",Canada,2020-02-28T05:23:07
3357,3/4/2020,"London, ON",Canada,2020-02-12T18:53:03
3358,3/4/2020,,Chile,2020-03-04T01:33:07
3359,3/4/2020,,Dominican Republic,2020-03-02T16:33:02
3360,3/4/2020,,Faroe Islands,2020-03-04T12:53:03
3361,3/4/2020,,Gibraltar,2020-03-04T13:03:13
3362,3/4/2020,,Jordan,2020-03-03T15:33:02
3363,3/4/2020,,Latvia,2020-03-04T01:33:07
3364,3/4/2020,,Liechtenstein,2020-03-04T01:33:07
3365,3/4/2020,,Lithuania,2020-02-28T16:23:03
3366,3/4/2020,,Luxembourg,2020-03-03T00:23:16
3367,3/4/2020,Tibet,Mainland China,2020-02-12T06:43:02
3368,3/4/2020,,Monaco,2020-02-29T00:33:01
3369,3/4/2020,,Morocco,2020-03-03T15:33:02
3370,3/4/2020,,Nepal,2020-02-12T14:43:03
3371,3/4/2020,,Nigeria,2020-02-28T16:23:03
3372,3/4/2020,,North Macedonia,2020-02-27T16:23:03
3373,3/4/2020,,Poland,2020-03-04T15:13:18
3374,3/4/2020,,Saudi Arabia,2020-03-02T23:53:02
3375,3/4/2020,,Sri Lanka,2020-02-08T03:43:03
3376,3/4/2020,,Tunisia,2020-03-04T01:33:07
3377,3/4/2020," Norfolk County, MA",US,2020-03-03T14:33:03
3378,3/4/2020,"Berkeley, CA",US,2020-03-03T23:53:03
3379,3/4/2020,"Boston, MA",US,2020-02-28T21:13:12
3380,3/4/2020,"Contra Costa County, CA",US,2020-03-04T04:23:05
3381,3/4/2020,"Humboldt County, CA",US,2020-02-21T05:13:09
3382,3/4/2020,"Madison, WI",US,2020-03-03T15:53:03
3383,3/4/2020,"Maricopa County, AZ",US,2020-03-03T17:33:02
3384,3/4/2020,"New York City, NY",US,2020-03-02T01:53:03
3385,3/4/2020,"San Antonio, TX",US,2020-02-13T18:53:02
3386,3/4/2020,"Sarasota, FL",US,2020-03-02T03:23:06
3387,3/4/2020,"Sonoma County, CA",US,2020-03-02T20:53:02
3388,3/4/2020,"Tempe, AZ",US,2020-02-25T21:23:03
3389,3/4/2020,"Umatilla, OR",US,2020-03-02T20:23:16
3390,3/4/2020,"Wake County, NC",US,2020-03-03T20:53:02
3391,3/4/2020,,Ukraine,2020-03-03T15:33:02
3392,3/4/2020,From Diamond Princess,Australia,2020-02-29T02:03:10
3393,3/4/2020,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02
3394,3/4/2020,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02
3395,3/4/2020,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02
3396,3/5/2020,Hubei,Mainland China,2020-03-05T14:53:03
3397,3/5/2020,,South Korea,2020-03-05T09:03:09
3398,3/5/2020,,Italy,2020-03-05T17:43:03
3399,3/5/2020,,Iran,2020-03-05T13:43:04
3400,3/5/2020,Guangdong,Mainland China,2020-03-05T09:23:03
3401,3/5/2020,Henan,Mainland China,2020-03-05T01:48:26
3402,3/5/2020,Zhejiang,Mainland China,2020-03-05T09:43:03
3403,3/5/2020,Hunan,Mainland China,2020-03-05T08:43:03
3404,3/5/2020,Anhui,Mainland China,2020-03-05T04:33:02
3405,3/5/2020,Jiangxi,Mainland China,2020-03-05T01:16:58
3406,3/5/2020,Shandong,Mainland China,2020-03-05T14:53:03
3407,3/5/2020,Diamond Princess cruise ship,Others,2020-03-03T03:13:06
3408,3/5/2020,Jiangsu,Mainland China,2020-03-05T14:53:03
3409,3/5/2020,Chongqing,Mainland China,2020-03-05T23:23:02
3410,3/5/2020,Sichuan,Mainland China,2020-03-05T14:53:03
3411,3/5/2020,,Germany,2020-03-05T17:43:03
3412,3/5/2020,Heilongjiang,Mainland China,2020-03-05T00:23:06
3413,3/5/2020,Beijing,Mainland China,2020-03-04T23:23:01
3414,3/5/2020,,France,2020-03-05T15:13:22
3415,3/5/2020,,Japan,2020-03-05T13:43:04
3416,3/5/2020,Shanghai,Mainland China,2020-03-05T06:23:06
3417,3/5/2020,Hebei,Mainland China,2020-03-05T14:53:03
3418,3/5/2020,Fujian,Mainland China,2020-03-05T09:33:03
3419,3/5/2020,,Spain,2020-03-05T17:43:03
3420,3/5/2020,Guangxi,Mainland China,2020-03-05T10:03:08
3421,3/5/2020,Shaanxi,Mainland China,2020-03-05T06:03:08
3422,3/5/2020,Yunnan,Mainland China,2020-03-03T03:43:02
3423,3/5/2020,Hainan,Mainland China,2020-03-05T06:13:10
3424,3/5/2020,Guizhou,Mainland China,2020-03-02T01:13:06
3425,3/5/2020,Tianjin,Mainland China,2020-03-05T03:33:27
3426,3/5/2020,Shanxi,Mainland China,2020-03-05T14:53:03
3427,3/5/2020,Liaoning,Mainland China,2020-03-03T14:33:03
3428,3/5/2020,,Singapore,2020-03-05T13:43:04
3429,3/5/2020,,UK,2020-03-05T18:03:03
3430,3/5/2020,,Switzerland,2020-03-05T17:43:03
3431,3/5/2020,Hong Kong,Hong Kong,2020-03-05T00:23:07
3432,3/5/2020,Gansu,Mainland China,2020-03-05T15:13:13
3433,3/5/2020,,Sweden,2020-03-05T18:03:03
3434,3/5/2020,Jilin,Mainland China,2020-03-05T14:53:03
3435,3/5/2020,,Norway,2020-03-05T17:43:03
3436,3/5/2020,,Netherlands,2020-03-05T14:23:03
3437,3/5/2020,Xinjiang,Mainland China,2020-03-05T06:03:08
3438,3/5/2020,Inner Mongolia,Mainland China,2020-03-05T23:53:01
3439,3/5/2020,Ningxia,Mainland China,2020-03-04T01:33:07
3440,3/5/2020,,Kuwait,2020-03-05T13:43:04
3441,3/5/2020,,Bahrain,2020-03-05T13:53:03
3442,3/5/2020,"King County, WA",US,2020-03-05T22:03:17
3443,3/5/2020,,Belgium,2020-03-05T13:53:03
3444,3/5/2020,,Malaysia,2020-03-04T13:03:08
3445,3/5/2020,,Thailand,2020-03-05T06:23:06
3446,3/5/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03
3447,3/5/2020,Taiwan,Taiwan,2020-03-05T14:53:03
3448,3/5/2020,,Austria,2020-03-05T17:53:02
3449,3/5/2020,,Iraq,2020-03-04T20:43:02
3450,3/5/2020,,Iceland,2020-03-05T13:53:03
3451,3/5/2020,,Greece,2020-03-05T14:23:03
3452,3/5/2020,,India,2020-03-05T13:53:03
3453,3/5/2020,,United Arab Emirates,2020-03-05T23:53:02
3454,3/5/2020,New South Wales,Australia,2020-03-04T20:43:03
3455,3/5/2020,"Toronto, ON",Canada,2020-03-05T17:53:03
3456,3/5/2020,,San Marino,2020-03-05T13:53:03
3457,3/5/2020,"Santa Clara, CA",US,2020-03-05T22:53:03
3458,3/5/2020,Qinghai,Mainland China,2020-02-21T04:43:02
3459,3/5/2020,"Snohomish County, WA",US,2020-03-05T20:23:07
3460,3/5/2020,"Westchester County, NY",US,2020-03-05T21:33:03
3461,3/5/2020,,Israel,2020-03-05T17:53:02
3462,3/5/2020,,Lebanon,2020-03-05T17:53:02
3463,3/5/2020,,Oman,2020-03-05T17:53:02
3464,3/5/2020,,Vietnam,2020-02-25T08:53:02
3465,3/5/2020,Queensland,Australia,2020-03-05T17:33:06
3466,3/5/2020,British Columbia,Canada,2020-03-05T04:43:03
3467,3/5/2020,,Ecuador,2020-03-05T17:53:02
3468,3/5/2020,,Algeria,2020-03-04T19:33:03
3469,3/5/2020,,Czech Republic,2020-03-05T17:53:02
3470,3/5/2020,,Finland,2020-03-05T13:53:03
3471,3/5/2020,"Los Angeles, CA",US,2020-03-05T21:03:14
3472,3/5/2020,Victoria,Australia,2020-03-05T18:33:03
3473,3/5/2020,,Croatia,2020-03-04T16:53:02
3474,3/5/2020,,Denmark,2020-03-04T00:03:15
3475,3/5/2020,Macau,Macau,2020-03-03T12:33:02
3476,3/5/2020,,Portugal,2020-03-05T13:53:03
3477,3/5/2020,,Qatar,2020-03-04T00:03:15
3478,3/5/2020,,Azerbaijan,2020-03-05T13:53:03
3479,3/5/2020,,Belarus,2020-03-04T12:43:03
3480,3/5/2020,,Ireland,2020-03-04T21:13:07
3481,3/5/2020,,Romania,2020-03-05T06:23:06
3482,3/5/2020,South Australia,Australia,2020-03-04T21:03:07
3483,3/5/2020,,Mexico,2020-03-03T10:03:04
3484,3/5/2020,,Pakistan,2020-03-03T04:33:03
3485,3/5/2020,,Saudi Arabia,2020-03-05T17:53:03
3486,3/5/2020,"Cook County, IL",US,2020-03-05T18:33:03
3487,3/5/2020,,Brazil,2020-03-04T20:33:02
3488,3/5/2020,,Chile,2020-03-05T18:13:04
3489,3/5/2020,,Georgia,2020-03-05T13:53:03
3490,3/5/2020,,Palestine,2020-03-05T13:53:03
3491,3/5/2020,,Russia,2020-03-05T13:53:03
3492,3/5/2020,,Senegal,2020-03-04T20:43:02
3493,3/5/2020,"New York City, NY",US,2020-03-05T21:03:13
3494,3/5/2020,Western Australia,Australia,2020-03-05T17:13:35
3495,3/5/2020,,Egypt,2020-03-05T13:53:03
3496,3/5/2020,,Estonia,2020-03-05T13:53:03
3497,3/5/2020,,New Zealand,2020-03-04T20:13:11
3498,3/5/2020,,Philippines,2020-02-12T07:43:02
3499,3/5/2020,,Saint Barthelemy,2020-03-04T02:43:03
3500,3/5/2020,"Orange County, CA",US,2020-03-04T02:13:11
3501,3/5/2020,"San Diego County, CA",US,2020-03-05T20:33:03
3502,3/5/2020,,Bosnia and Herzegovina,2020-03-05T17:13:30
3503,3/5/2020," Montreal, QC",Canada,2020-03-05T14:03:04
3504,3/5/2020,,Hungary,2020-03-05T17:13:27
3505,3/5/2020,,Indonesia,2020-03-02T18:03:04
3506,3/5/2020,,Morocco,2020-03-05T13:53:03
3507,3/5/2020,,Slovenia,2020-03-05T17:13:30
3508,3/5/2020,"Bergen County, NJ",US,2020-03-05T21:03:12
3509,3/5/2020,"Fulton County, GA",US,2020-03-03T03:33:02
3510,3/5/2020,"Grafton County, NH",US,2020-03-03T23:33:03
3511,3/5/2020,"Harris County, TX",US,2020-03-05T21:53:02
3512,3/5/2020,"Hillsborough, FL",US,2020-03-03T18:33:02
3513,3/5/2020,"Placer County, CA",US,2020-03-04T19:53:02
3514,3/5/2020,"Providence, RI",US,2020-03-02T03:43:02
3515,3/5/2020,"Sacramento County, CA",US,2020-02-27T20:33:02
3516,3/5/2020,"San Benito, CA",US,2020-02-03T03:53:02
3517,3/5/2020,"San Francisco County, CA",US,2020-03-05T20:33:03
3518,3/5/2020,"San Mateo, CA",US,2020-03-03T00:43:02
3519,3/5/2020,"Washington County, OR",US,2020-03-03T03:03:02
3520,3/5/2020,,Afghanistan,2020-02-24T23:33:02
3521,3/5/2020,,Andorra,2020-03-02T20:23:16
3522,3/5/2020,,Argentina,2020-03-04T01:33:07
3523,3/5/2020,,Armenia,2020-03-01T19:53:02
3524,3/5/2020,Northern Territory,Australia,2020-03-04T19:43:02
3525,3/5/2020,Tasmania,Australia,2020-03-02T20:53:02
3526,3/5/2020,,Cambodia,2020-02-12T07:43:02
3527,3/5/2020,"London, ON",Canada,2020-02-12T18:53:03
3528,3/5/2020,,Dominican Republic,2020-03-02T16:33:02
3529,3/5/2020,,Faroe Islands,2020-03-04T12:53:03
3530,3/5/2020,,Gibraltar,2020-03-04T13:03:13
3531,3/5/2020,,Jordan,2020-03-03T15:33:02
3532,3/5/2020,,Latvia,2020-03-04T01:33:07
3533,3/5/2020,,Liechtenstein,2020-03-04T01:33:07
3534,3/5/2020,,Lithuania,2020-02-28T16:23:03
3535,3/5/2020,,Luxembourg,2020-03-03T00:23:16
3536,3/5/2020,Tibet,Mainland China,2020-02-12T06:43:02
3537,3/5/2020,,Monaco,2020-02-29T00:33:01
3538,3/5/2020,,Nepal,2020-02-12T14:43:03
3539,3/5/2020,,Nigeria,2020-02-28T16:23:03
3540,3/5/2020,,North Macedonia,2020-02-27T16:23:03
3541,3/5/2020,,Poland,2020-03-04T15:13:18
3542,3/5/2020,,South Africa,2020-03-05T13:53:03
3543,3/5/2020,,Sri Lanka,2020-02-08T03:43:03
3544,3/5/2020,,Tunisia,2020-03-04T01:33:07
3545,3/5/2020," Norfolk County, MA",US,2020-03-03T14:33:03
3546,3/5/2020,"Berkeley, CA",US,2020-03-03T23:53:03
3547,3/5/2020,"Boston, MA",US,2020-02-28T21:13:12
3548,3/5/2020,"Clark County, NV",US,2020-03-05T20:53:03
3549,3/5/2020,"Contra Costa County, CA",US,2020-03-04T04:23:05
3550,3/5/2020,"Fort Bend County, TX",US,2020-03-05T01:16:59
3551,3/5/2020,"Grant County, WA",US,2020-03-05T20:23:07
3552,3/5/2020,"Humboldt County, CA",US,2020-02-21T05:13:09
3553,3/5/2020,"Madison, WI",US,2020-03-03T15:53:03
3554,3/5/2020,"Maricopa County, AZ",US,2020-03-03T17:33:02
3555,3/5/2020,"Queens County, NY",US,2020-03-05T21:43:02
3556,3/5/2020,"San Antonio, TX",US,2020-02-13T18:53:02
3557,3/5/2020,"Santa Rosa County, FL",US,2020-03-05T20:03:03
3558,3/5/2020,"Sarasota, FL",US,2020-03-02T03:23:06
3559,3/5/2020,"Sonoma County, CA",US,2020-03-02T20:53:02
3560,3/5/2020,"Tempe, AZ",US,2020-02-25T21:23:03
3561,3/5/2020,"Umatilla, OR",US,2020-03-02T20:23:16
3562,3/5/2020,"Wake County, NC",US,2020-03-03T20:53:02
3563,3/5/2020,"Williamson County, TN",US,2020-03-05T23:33:03
3564,3/5/2020,,Ukraine,2020-03-03T15:33:02
3565,3/5/2020,From Diamond Princess,Australia,2020-02-29T02:03:10
3566,3/5/2020,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02
3567,3/5/2020,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02
3568,3/5/2020,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02
3569,3/6/2020,Hubei,Mainland China,2020-03-06T14:23:04
3570,3/6/2020,,South Korea,2020-03-06T13:33:03
3571,3/6/2020,,Iran,2020-03-06T12:23:04
3572,3/6/2020,,Italy,2020-03-06T17:33:03
3573,3/6/2020,Guangdong,Mainland China,2020-03-06T12:53:03
3574,3/6/2020,Henan,Mainland China,2020-03-06T12:43:03
3575,3/6/2020,Zhejiang,Mainland China,2020-03-06T10:23:03
3576,3/6/2020,Hunan,Mainland China,2020-03-06T11:03:10
3577,3/6/2020,Anhui,Mainland China,2020-03-06T03:23:06
3578,3/6/2020,Jiangxi,Mainland China,2020-03-06T14:23:04
3579,3/6/2020,Shandong,Mainland China,2020-03-06T11:03:10
3580,3/6/2020,Diamond Princess cruise ship,Others,2020-03-06T01:29:39
3581,3/6/2020,,Germany,2020-03-06T17:53:03
3582,3/6/2020,,France,2020-03-06T20:13:13
3583,3/6/2020,Jiangsu,Mainland China,2020-03-06T10:23:03
3584,3/6/2020,Chongqing,Mainland China,2020-03-06T11:03:10
3585,3/6/2020,Sichuan,Mainland China,2020-03-06T12:53:03
3586,3/6/2020,Heilongjiang,Mainland China,2020-03-06T14:23:04
3587,3/6/2020,Beijing,Mainland China,2020-03-06T12:53:03
3588,3/6/2020,,Japan,2020-03-06T20:13:13
3589,3/6/2020,,Spain,2020-03-06T20:13:13
3590,3/6/2020,Shanghai,Mainland China,2020-03-06T06:03:13
3591,3/6/2020,Hebei,Mainland China,2020-03-06T03:23:06
3592,3/6/2020,Fujian,Mainland China,2020-03-06T12:53:03
3593,3/6/2020,Guangxi,Mainland China,2020-03-06T00:33:02
3594,3/6/2020,Shaanxi,Mainland China,2020-03-06T10:23:03
3595,3/6/2020,,Switzerland,2020-03-06T15:23:19
3596,3/6/2020,Yunnan,Mainland China,2020-03-06T03:23:06
3597,3/6/2020,Hainan,Mainland China,2020-03-05T06:13:10
3598,3/6/2020,,UK,2020-03-06T15:33:03
3599,3/6/2020,Guizhou,Mainland China,2020-03-02T01:13:06
3600,3/6/2020,Tianjin,Mainland China,2020-03-05T03:33:27
3601,3/6/2020,Shanxi,Mainland China,2020-03-05T14:53:03
3602,3/6/2020,,Singapore,2020-03-06T13:03:12
3603,3/6/2020,,Netherlands,2020-03-06T13:23:06
3604,3/6/2020,Liaoning,Mainland China,2020-03-03T14:33:03
3605,3/6/2020,Gansu,Mainland China,2020-03-06T14:43:15
3606,3/6/2020,,Belgium,2020-03-06T12:33:03
3607,3/6/2020,,Norway,2020-03-06T16:33:04
3608,3/6/2020,Hong Kong,Hong Kong,2020-03-06T23:13:06
3609,3/6/2020,,Sweden,2020-03-06T13:03:12
3610,3/6/2020,Jilin,Mainland China,2020-03-06T10:23:03
3611,3/6/2020,,Malaysia,2020-03-06T12:33:03
3612,3/6/2020,Xinjiang,Mainland China,2020-03-06T05:53:03
3613,3/6/2020,Inner Mongolia,Mainland China,2020-03-05T23:53:01
3614,3/6/2020,Ningxia,Mainland China,2020-03-06T12:53:03
3615,3/6/2020,,Bahrain,2020-03-06T15:33:03
3616,3/6/2020,,Kuwait,2020-03-05T13:43:04
3617,3/6/2020,"King County, WA",US,2020-03-06T23:13:07
3618,3/6/2020,,Austria,2020-03-06T16:33:04
3619,3/6/2020,,Thailand,2020-03-06T08:33:03
3620,3/6/2020,,Greece,2020-03-06T13:03:12
3621,3/6/2020,Taiwan,Taiwan,2020-03-06T12:43:03
3622,3/6/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03
3623,3/6/2020,,Iceland,2020-03-06T15:33:03
3624,3/6/2020,,Iraq,2020-03-06T13:23:06
3625,3/6/2020,,India,2020-03-06T13:03:12
3626,3/6/2020,,United Arab Emirates,2020-03-05T23:53:02
3627,3/6/2020,New South Wales,Australia,2020-03-06T04:53:02
3628,3/6/2020,"Toronto, ON",Canada,2020-03-06T20:53:02
3629,3/6/2020,,Denmark,2020-03-06T13:03:12
3630,3/6/2020,,Lebanon,2020-03-06T20:33:03
3631,3/6/2020,British Columbia,Canada,2020-03-06T04:43:03
3632,3/6/2020,,Israel,2020-03-06T20:33:03
3633,3/6/2020,,San Marino,2020-03-05T13:53:03
3634,3/6/2020,"Santa Clara, CA",US,2020-03-05T22:53:03
3635,3/6/2020,"Snohomish County, WA",US,2020-03-06T23:13:07
3636,3/6/2020,"Westchester County, NY",US,2020-03-06T15:43:03
3637,3/6/2020,,Czech Republic,2020-03-06T16:33:04
3638,3/6/2020,,Ireland,2020-03-06T20:43:03
3639,3/6/2020,Qinghai,Mainland China,2020-02-21T04:43:02
3640,3/6/2020,,Algeria,2020-03-06T01:29:39
3641,3/6/2020,,Oman,2020-03-05T17:53:02
3642,3/6/2020,,Palestine,2020-03-06T20:33:03
3643,3/6/2020,"New York County, NY",US,2020-03-06T19:13:40
3644,3/6/2020,,Vietnam,2020-02-25T08:53:02
3645,3/6/2020,,Egypt,2020-03-06T13:03:13
3646,3/6/2020,,Finland,2020-03-06T13:03:12
3647,3/6/2020,Queensland,Australia,2020-03-05T17:33:06
3648,3/6/2020,,Brazil,2020-03-06T20:33:03
3649,3/6/2020,,Ecuador,2020-03-05T17:53:02
3650,3/6/2020,,Portugal,2020-03-06T20:33:03
3651,3/6/2020,,Russia,2020-03-06T20:43:03
3652,3/6/2020,"Los Angeles, CA",US,2020-03-06T23:13:07
3653,3/6/2020,,Croatia,2020-03-06T08:33:03
3654,3/6/2020,Victoria,Australia,2020-03-05T18:33:03
3655,3/6/2020,,Estonia,2020-03-06T13:03:13
3656,3/6/2020,Macau,Macau,2020-03-06T10:23:03
3657,3/6/2020,,Romania,2020-03-06T16:43:04
3658,3/6/2020,,Qatar,2020-03-04T00:03:15
3659,3/6/2020,South Australia,Australia,2020-03-06T04:23:08
3660,3/6/2020,,Slovenia,2020-03-06T15:33:03
3661,3/6/2020,,Azerbaijan,2020-03-05T13:53:03
3662,3/6/2020,,Belarus,2020-03-04T12:43:03
3663,3/6/2020,,Mexico,2020-03-06T16:43:04
3664,3/6/2020,,Pakistan,2020-03-06T13:03:12
3665,3/6/2020,,Philippines,2020-03-06T07:03:05
3666,3/6/2020,,Poland,2020-03-06T16:43:04
3667,3/6/2020,,Saudi Arabia,2020-03-05T17:53:03
3668,3/6/2020,"Cook County, IL",US,2020-03-05T18:33:03
3669,3/6/2020,"Placer County, CA",US,2020-03-06T23:13:07
3670,3/6/2020,"Unassigned Location, WA",US,2020-03-06T00:33:03
3671,3/6/2020,,Chile,2020-03-05T18:13:04
3672,3/6/2020,,Georgia,2020-03-05T13:53:03
3673,3/6/2020,,Indonesia,2020-03-06T12:33:03
3674,3/6/2020,,New Zealand,2020-03-06T01:29:39
3675,3/6/2020,,Senegal,2020-03-04T20:43:02
3676,3/6/2020,Western Australia,Australia,2020-03-05T17:13:35
3677,3/6/2020,,North Macedonia,2020-03-06T20:23:11
3678,3/6/2020,,Saint Barthelemy,2020-03-04T02:43:03
3679,3/6/2020,"Contra Costa County, CA",US,2020-03-06T19:43:02
3680,3/6/2020,"Harris County, TX",US,2020-03-06T15:43:02
3681,3/6/2020,"Montgomery County, MD",US,2020-03-06T04:03:17
3682,3/6/2020,"Orange County, CA",US,2020-03-04T02:13:11
3683,3/6/2020,"San Diego County, CA",US,2020-03-05T20:33:03
3684,3/6/2020,"Suffolk County, MA",US,2020-03-06T18:33:03
3685,3/6/2020,,Argentina,2020-03-06T01:29:39
3686,3/6/2020,,Bosnia and Herzegovina,2020-03-05T17:13:30
3687,3/6/2020," Montreal, QC",Canada,2020-03-05T14:03:04
3688,3/6/2020,,Dominican Republic,2020-03-06T15:33:03
3689,3/6/2020,,Hungary,2020-03-05T17:13:27
3690,3/6/2020,,Luxembourg,2020-03-06T01:29:39
3691,3/6/2020,,Morocco,2020-03-05T13:53:03
3692,3/6/2020," Norfolk County, MA",US,2020-03-06T18:33:03
3693,3/6/2020,"Bergen County, NJ",US,2020-03-05T21:03:12
3694,3/6/2020,"Denver County, CO",US,2020-03-06T23:33:02
3695,3/6/2020,"Fulton County, GA",US,2020-03-03T03:33:02
3696,3/6/2020,"Grafton County, NH",US,2020-03-03T23:33:03
3697,3/6/2020,"Hillsborough, FL",US,2020-03-03T18:33:02
3698,3/6/2020,"Maricopa County, AZ",US,2020-03-06T18:33:03
3699,3/6/2020,"Providence, RI",US,2020-03-02T03:43:02
3700,3/6/2020,"Sacramento County, CA",US,2020-02-27T20:33:02
3701,3/6/2020,"San Benito, CA",US,2020-02-03T03:53:02
3702,3/6/2020,"San Francisco County, CA",US,2020-03-05T20:33:03
3703,3/6/2020,"San Mateo, CA",US,2020-03-03T00:43:02
3704,3/6/2020,"Summit County, CO",US,2020-03-06T01:29:39
3705,3/6/2020,"Washington County, OR",US,2020-03-03T03:03:02
3706,3/6/2020,,Afghanistan,2020-02-24T23:33:02
3707,3/6/2020,,Andorra,2020-03-02T20:23:16
3708,3/6/2020,,Armenia,2020-03-01T19:53:02
3709,3/6/2020,Tasmania,Australia,2020-03-02T20:53:02
3710,3/6/2020,,Bhutan,2020-03-06T15:43:02
3711,3/6/2020,,Cambodia,2020-02-12T07:43:02
3712,3/6/2020,,Cameroon,2020-03-06T15:43:02
3713,3/6/2020,"Calgary, Alberta",Canada,2020-03-06T13:13:34
3714,3/6/2020,"London, ON",Canada,2020-02-12T18:53:03
3715,3/6/2020,,Colombia,2020-03-06T20:43:03
3716,3/6/2020,,Costa Rica,2020-03-06T01:29:39
3717,3/6/2020,,Faroe Islands,2020-03-04T12:53:03
3718,3/6/2020,,Gibraltar,2020-03-04T13:03:13
3719,3/6/2020,,Jordan,2020-03-03T15:33:02
3720,3/6/2020,,Latvia,2020-03-04T01:33:07
3721,3/6/2020,,Liechtenstein,2020-03-04T01:33:07
3722,3/6/2020,,Lithuania,2020-02-28T16:23:03
3723,3/6/2020,Tibet,Mainland China,2020-02-12T06:43:02
3724,3/6/2020,,Monaco,2020-02-29T00:33:01
3725,3/6/2020,,Nepal,2020-02-12T14:43:03
3726,3/6/2020,,Nigeria,2020-02-28T16:23:03
3727,3/6/2020,,Peru,2020-03-06T15:43:02
3728,3/6/2020,,Serbia,2020-03-06T15:43:02
3729,3/6/2020,,Slovakia,2020-03-06T13:03:14
3730,3/6/2020,,South Africa,2020-03-06T15:43:02
3731,3/6/2020,,Sri Lanka,2020-02-08T03:43:03
3732,3/6/2020,,Togo,2020-03-06T15:33:03
3733,3/6/2020,,Tunisia,2020-03-04T01:33:07
3734,3/6/2020,"Berkeley, CA",US,2020-03-03T23:53:03
3735,3/6/2020,"Chatham County, NC",US,2020-03-06T16:13:15
3736,3/6/2020,"Clark County, NV",US,2020-03-05T20:53:03
3737,3/6/2020,"Delaware County, PA",US,2020-03-06T15:33:03
3738,3/6/2020,"Douglas County, NE",US,2020-03-06T23:33:02
3739,3/6/2020,"Fayette County, KY",US,2020-03-06T23:23:03
3740,3/6/2020,"Floyd County, GA",US,2020-03-06T17:53:03
3741,3/6/2020,"Fort Bend County, TX",US,2020-03-05T01:16:59
3742,3/6/2020,"Grant County, WA",US,2020-03-05T20:23:07
3743,3/6/2020,"Humboldt County, CA",US,2020-02-21T05:13:09
